"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"492","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:58:18,FALSE,NA,"567518370397188096",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","Leland022A",731,TRUE,FALSE,NA,NA
"493","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:57:49,FALSE,NA,"567518249408290816",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","ASoon43920",731,TRUE,FALSE,NA,NA
"494","RT @mashable: A $10 million bank receipt in Australia gives one woman a brief brush with wealth http://t.co/ZSMoXbYjz0 http://t.co/3SopAh7k…",FALSE,0,NA,2015-02-17 02:57:48,FALSE,NA,"567518247528837120",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","rizwanriaz98",48,TRUE,FALSE,NA,NA
"495","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:57:44,FALSE,NA,"567518230647156736",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","rztacus",731,TRUE,FALSE,NA,NA
"496","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:57:31,FALSE,NA,"567518174975778816",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","dazicedusog",731,TRUE,FALSE,NA,NA
"497","RT @mashable: A $10 million bank receipt in Australia gives one woman a brief brush with wealth http://t.co/ZSMoXbYjz0 http://t.co/3SopAh7k…",FALSE,0,NA,2015-02-17 02:57:25,FALSE,NA,"567518151370604544",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","wafyrory",48,TRUE,FALSE,NA,NA
"498","RT @mashable: A $10 million bank receipt in Australia gives one woman a brief brush with wealth http://t.co/ZSMoXbYjz0 http://t.co/3SopAh7k…",FALSE,0,NA,2015-02-17 02:57:21,FALSE,NA,"567518132147732480",NA,"<a href=""http://lw7aat.com/"" rel=""nofollow""><U+0644><U+0648><U+062D><U+0627><U+062A> <U+0634><U+0639><U+0631><U+064A><U+0629></a>","M7Shamr",48,TRUE,FALSE,NA,NA
"499","@ANZ_AU This number (02)90077404 is purporting to be ANZ calling due to suspicious activity. May wanna warn your customers of potential scam",FALSE,0,"ANZ_AU",2015-02-17 02:57:15,FALSE,NA,"567518106579251201","300538480","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","malialipali",0,FALSE,FALSE,NA,NA
"500","A $10 million bank receipt in Australia gives one woman a brief brush with wealth http://t.co/uUoFp87cBY http://t.co/jchr2Lxjq1",FALSE,0,NA,2015-02-17 02:57:11,FALSE,NA,"567518089399775232",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","gavina42",0,FALSE,FALSE,NA,NA
"501","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:57:00,FALSE,NA,"567518046160715776",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","paaz32",731,TRUE,FALSE,NA,NA
"502","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:56:51,FALSE,NA,"567518007853727745",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","dyropypemowi",731,TRUE,FALSE,NA,NA
"503","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:56:42,FALSE,NA,"567517968696082434",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","dukesysytem",731,TRUE,FALSE,NA,NA
"504","ANZ shares down 3%: ANZ shares have fallen three per cent amid disappointment among investors with the bank's ... http://t.co/t9ClKluXii",FALSE,0,NA,2015-02-17 02:56:39,FALSE,NA,"567517958088314880",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","news24haus",0,FALSE,FALSE,NA,NA
"505","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:56:30,FALSE,NA,"567517917353230337",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","fern14472",731,TRUE,FALSE,NA,NA
"506","Australian woman shocked by balance of $10 million on bank receipt http://t.co/ZeJbe7c4J2",FALSE,0,NA,2015-02-17 02:56:28,FALSE,NA,"567517908775866368",NA,"<a href=""http://synwire.com/"" rel=""nofollow"">syndwire</a>","SanDiegoMovingC",0,FALSE,FALSE,NA,NA
"507","Australian woman shocked by balance of $10 million on bank receipt http://t.co/t1t85Mwg9I",FALSE,0,NA,2015-02-17 02:56:27,FALSE,NA,"567517907400130561",NA,"<a href=""http://synwire.com/"" rel=""nofollow"">syndwire</a>","CustomBaseballu",0,FALSE,FALSE,NA,NA
"508","Australian woman shocked by balance of $10 million on bank receipt http://t.co/ks3I4C4s1t",FALSE,0,NA,2015-02-17 02:56:26,FALSE,NA,"567517901502963712",NA,"<a href=""http://synwire.com/"" rel=""nofollow"">syndwire</a>","TomGildred1",0,FALSE,FALSE,NA,NA
"509","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:56:18,FALSE,NA,"567517870289354753",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","cuzobitojyga",731,TRUE,FALSE,NA,NA
"510","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:56:15,FALSE,NA,"567517854581288961",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","HaleySeber",731,TRUE,FALSE,NA,NA
"511","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:56:11,FALSE,NA,"567517841255976960",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","nucigytaquqo",731,TRUE,FALSE,NA,NA
"512","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:56:07,FALSE,NA,"567517821316632576",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","hetaqizocat",731,TRUE,FALSE,NA,NA
"513","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:56:04,FALSE,NA,"567517810738626560",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","fejizitulyjo",731,TRUE,FALSE,NA,NA
"514","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:56:02,FALSE,NA,"567517799741149185",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","prlyfbey",731,TRUE,FALSE,NA,NA
"515","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:55:57,FALSE,NA,"567517781978284032",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","luwolyvycib",731,TRUE,FALSE,NA,NA
"516","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:55:56,FALSE,NA,"567517776521486336",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","Crosslandhcu",731,TRUE,FALSE,NA,NA
"517","Australian woman shocked by balance of $10 million on bank receipt http://t.co/KfQiRuOu33",FALSE,0,NA,2015-02-17 02:55:48,FALSE,NA,"567517743969476609",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","jbkavungal",0,FALSE,FALSE,NA,NA
"518","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:55:47,FALSE,NA,"567517738461982720",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","Zelma5881",731,TRUE,FALSE,NA,NA
"519","Australian woman shocked by balance of $10 million on bank receipt http://t.co/yHRnnFP6qI",FALSE,0,NA,2015-02-17 02:55:41,FALSE,NA,"567517713258803201",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","omujujol",0,FALSE,FALSE,NA,NA
"520","Australian woman shocked by balance of $10 million on bank receipt http://t.co/fGWCNemd69 #ArtistsNeedMarketingToo",FALSE,0,NA,2015-02-17 02:55:40,FALSE,NA,"567517710633156608",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","awyvulewin",0,FALSE,FALSE,NA,NA
"521","Australian woman shocked by balance of $10 million on bank receipt http://t.co/SiI7GlX31t",FALSE,0,NA,2015-02-17 02:55:38,FALSE,NA,"567517702634221568",NA,"<a href=""http://synwire.com/"" rel=""nofollow"">syndwire</a>","MatthewsRaye",0,FALSE,FALSE,NA,NA
"522","A $10 million bank receipt in Australia gives one woman a brief brush with wealth http://t.co/R1axuywQBn http://t.co/HlUtwZ6fEI via Mashable",FALSE,0,NA,2015-02-17 02:55:36,FALSE,NA,"567517690622148609",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SmithMediaNY",0,FALSE,FALSE,NA,NA
"523","Big Anz better not be fucking with my feelings",FALSE,5,NA,2015-02-17 02:55:31,FALSE,NA,"567517670426546176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jumar_oakley11",1,FALSE,FALSE,NA,NA
"524","Australian woman shocked by balance of $10 million on bank receipt An Australian woman dis http://t.co/2EbOGo11Nl",FALSE,0,NA,2015-02-17 02:55:30,FALSE,NA,"567517667872227328",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","AsusChromebook",0,FALSE,FALSE,NA,NA
"525","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:55:27,FALSE,NA,"567517655532580866",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","MulkeyMileywky",731,TRUE,FALSE,NA,NA
"526","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:55:14,FALSE,NA,"567517601446653952",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","ProkazovaM",731,TRUE,FALSE,NA,NA
"527","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:55:13,FALSE,NA,"567517597264916481",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","vazegemyqema",731,TRUE,FALSE,NA,NA
"528","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:55:12,FALSE,NA,"567517593225809920",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","ARenea326",731,TRUE,FALSE,NA,NA
"529","RT @roymorganonline: Consumer Confidence fell another 1.7% last week to the lowest level since early August. http://t.co/5PoITHJmi0 http://…",FALSE,0,NA,2015-02-17 02:54:56,FALSE,NA,"567517522690195457",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","Vikkik88",1,TRUE,FALSE,NA,NA
"530","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:54:48,FALSE,NA,"567517489978818560",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","Alan53830A",731,TRUE,FALSE,NA,NA
"531","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:54:47,FALSE,NA,"567517485042503681",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","kifyvexemoqe",731,TRUE,FALSE,NA,NA
"532","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:54:40,FALSE,NA,"567517457263648768",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","tazyxugemep",731,TRUE,FALSE,NA,NA
"533","RT @gramercypark: Australia’s @ANZ_AU Bank have created these cool ‘GAYTM' Cash Machines for the Sydney Gay &amp; Lesbian Mardi Gras! #fun http…",FALSE,0,NA,2015-02-17 02:54:40,FALSE,NA,"567517455560744960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PeterAForeman",8,TRUE,FALSE,NA,NA
"534","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:54:39,FALSE,NA,"567517452305592320",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","AngieHaldi",731,TRUE,FALSE,NA,NA
"535","#News #GoldCoast Gold Coast Woman Left With $7.5K Debt After ANZ Deposited $10M Into Her Bank Account http://t.co/EB7RtB76zX",FALSE,0,NA,2015-02-17 02:54:37,FALSE,NA,"567517445636632577",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Jasons_GC",0,FALSE,FALSE,NA,NA
"536","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:54:37,FALSE,NA,"567517445100142592",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","rumetyqeevo0802",731,TRUE,FALSE,NA,NA
"537","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:54:30,FALSE,NA,"567517416058781696",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","cyfuduhyryxu",731,TRUE,FALSE,NA,NA
"538","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:54:29,FALSE,NA,"567517412732710912",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","carina58779",731,TRUE,FALSE,NA,NA
"539","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:54:28,FALSE,NA,"567517406017638400",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","outsevyn",731,TRUE,FALSE,NA,NA
"540","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:54:10,FALSE,NA,"567517333187334145",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","ALeeann58162",731,TRUE,FALSE,NA,NA
"541","RT @NicHalley: should do a piece on this @SkyNewsRicho 

Former ANZ chairman held HSBC Swiss bank account, leaked files reveal http://t.co/…",FALSE,0,NA,2015-02-17 02:54:05,FALSE,NA,"567517308667453440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Woohzal",1,TRUE,FALSE,NA,NA
"542","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:54:01,FALSE,NA,"567517292582273026",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","loromidezemu",731,TRUE,FALSE,NA,NA
"543","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:53:56,FALSE,NA,"567517271367901184",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","Caridad301A",731,TRUE,FALSE,NA,NA
"544","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:53:51,FALSE,NA,"567517253047177217",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","nulatisch",731,TRUE,FALSE,NA,NA
"545","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:53:50,FALSE,NA,"567517247972052992",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","IKorzunov",731,TRUE,FALSE,NA,NA
"546","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:53:42,FALSE,NA,"567517212215627776",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","6Geri28110",731,TRUE,FALSE,NA,NA
"547","Consumer Confidence fell another 1.7% last week to the lowest level since early August. http://t.co/5PoITHJmi0 http://t.co/7r2O8asf9N",FALSE,0,NA,2015-02-17 02:53:40,FALSE,NA,"567517206410690563",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","roymorganonline",1,FALSE,FALSE,NA,NA
"548","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:53:37,FALSE,NA,"567517191592235008",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","else46799",731,TRUE,FALSE,NA,NA
"549","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:53:36,FALSE,NA,"567517191151448064",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","katelin34133",731,TRUE,FALSE,NA,NA
"550","RT @_theCAVman_: Hey guys! It's the battle for Leadership!!! cc @2K_ANZ http://t.co/pZAqvp03a0",FALSE,0,NA,2015-02-17 02:53:35,FALSE,NA,"567517185065500673",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","2K_ANZ",1,TRUE,FALSE,NA,NA
"551","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:53:34,FALSE,NA,"567517179651047425",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","a_arletta92000",731,TRUE,FALSE,NA,NA
"552","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:53:32,FALSE,NA,"567517173828943872",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","cathi99965",731,TRUE,FALSE,NA,NA
"553","RT @mashable: A $10 million bank receipt in Australia gives one woman a brief brush with wealth http://t.co/ZSMoXbYjz0 http://t.co/3SopAh7k…",FALSE,0,NA,2015-02-17 02:53:31,FALSE,NA,"567517169861533699",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","RPollakowski",48,TRUE,FALSE,NA,NA
"554","RT @northernmystics: Check out these photos from todays ANZ Championship New Zealand Launch! All of the New Zealand teams look great... htt…",FALSE,0,NA,2015-02-17 02:53:30,FALSE,NA,"567517165528432640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdoreDelena31",1,TRUE,FALSE,NA,NA
"555","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:53:28,FALSE,NA,"567517156238450688",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","ordvi",731,TRUE,FALSE,NA,NA
"556","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:53:27,FALSE,NA,"567517152303779840",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","szamzagul1",731,TRUE,FALSE,NA,NA
"557","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:53:25,FALSE,NA,"567517141214449664",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","lakucefuneho",731,TRUE,FALSE,NA,NA
"558","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:53:23,FALSE,NA,"567517132536438784",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","Evensonbqr",731,TRUE,FALSE,NA,NA
"559","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:53:22,FALSE,NA,"567517128488931328",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","edgardo05418",731,TRUE,FALSE,NA,NA
"560","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:53:21,FALSE,NA,"567517126337257473",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","enaleozh94",731,TRUE,FALSE,NA,NA
"561","RT @mashable: A $10 million bank receipt in Australia gives one woman a brief brush with wealth http://t.co/ZSMoXbYjz0 http://t.co/3SopAh7k…",FALSE,0,NA,2015-02-17 02:53:17,FALSE,NA,"567517109861625856",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","gaijinhero",48,TRUE,FALSE,NA,NA
"562","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:53:16,FALSE,NA,"567517104191307776",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","sutoquvetix",731,TRUE,FALSE,NA,NA
"563","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:53:06,FALSE,NA,"567517062356930560",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","jelrin969",731,TRUE,FALSE,NA,NA
"564","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:53:04,FALSE,NA,"567517056275210240",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","Edol2Lynnette",731,TRUE,FALSE,NA,NA
"565","@Lenovo_ANZ thanks Emily much appreciated.",FALSE,1,"Lenovo_ANZ",2015-02-17 02:52:58,FALSE,"567515636826271744","567517028299182080","225996561","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nickfday",0,FALSE,FALSE,NA,NA
"566","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:52:54,FALSE,NA,"567517012625477632",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","louella870",731,TRUE,FALSE,NA,NA
"567","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:52:52,FALSE,NA,"567517006409527297",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","OlivaSandlinyzj",731,TRUE,FALSE,NA,NA
"568","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:52:52,FALSE,NA,"567517002815012865",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","a_marlin450",731,TRUE,FALSE,NA,NA
"569","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:52:48,FALSE,NA,"567516988663410688",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","ABessie19981",731,TRUE,FALSE,NA,NA
"570","RT @MEMMOSdubai: Australian woman shocked by balance of $10 million on bank receipt http://t.co/xeTTIiJB8K @MEMMOSDubai #Dubai #UAE",FALSE,0,NA,2015-02-17 02:52:46,FALSE,NA,"567516981008797697",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","mogeheriter",731,TRUE,FALSE,NA,NA
